,title,price,link
540,"jumper Laptop, 16 Inch FHD IPS 1200p Screen, 5305U Processor, 4GB RAM 128GB SSD, Office 365 1-Year Subscription, Windows 11 Computer with Numeric Keypad, Stereo Speakers, HDMI, WiFi.  ",639.,https://amazon.ca//jumper-Processor-Subscription-Computer-Speakers/dp/B0D9VH8FWR/ref=sr_1_56?dib=eyJ2IjoiMSJ9._lZqQ6P9dP5gt4HkmdtzzcZDet8zI6dc0hC6K844I89gJN9oVkVvPGtbrE2kaUS_2dgTyzQSks5DeswSzKF5XE6I2AFTugAp-hBaMwlu1Wvw7aIqmP-DTEnQLZI7f9Qj8lCaVZgI9-mlmD9PRONNnmqnvXp070nNaFtpvHZImMNlWFlo-frA5kZ7CZZqCBpL0OwUM1ptTbOqUueZhK0mNm7NB3GUVG0ggFPivmXRhvc-sjT8nVJ1k4otQHIYcKh1p1M4WBPZCXy3sqcJ2alEcusLk5c8o-TGYTB-gJNzccQ.QEPdj3dA8hGI17PgZhSipq9E8wklDEj326TdpWicbXQ&dib_tag=se&keywords=laptop&qid=1727727840&sr=8-56
541,Dell Latitude 7400 Laptop 14 - Intel Core i7 8th Gen - i7-8665U - Quad Core 4.8Ghz - 1TB SSD - 32GB RAM - 1920x1080 FHD Touchscreen - Windows 10 Pro (Renewed)  ,"1,049.",https://amazon.ca//sspa/click?ie=UTF8&spc=MToxOTk1OTk2ODQyMjkzMTI1OjE3Mjc3Mjc5Mjc6c3BfYnRmOjMwMDAxMDA4ODY4OTcwMjo6MDo6&url=%2FDell-Latitude-7400-Laptop-Touchscreen%2Fdp%2FB095MGRD9M%2Fref%3Dsr_1_730_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727927%26sr%3D8-730-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
542,"VOLTME 140W USB C Charger, 3-Port PD 3.1 GaN Laptop Charger Block Fast Charger Compatible with MacBook Pro 16"", MacBook Air,iPad Pro, iPhone 15/14/13 Series, Galaxy Steam Deck and More  ",99.,https://amazon.ca//sspa/click?ie=UTF8&spc=MToxOTk1OTk2ODQyMjkzMTI1OjE3Mjc3Mjc5Mjc6c3BfYnRmOjMwMDM1MjUzNjI3NTEwMjo6MDo6&url=%2FVOLTME-Charger-Charging-Foldable-Chromebook%2Fdp%2FB0BFHS9HLS%2Fref%3Dsr_1_731_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727927%26sr%3D8-731-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
543,"Lenovo ThinkPad T490s 14"" FHD (1920x1080) Laptop, Core i7-8665U 1.9GHz, Up to 4.8GHz, 16GB RAM 512GB SSD, Backlit Keyboard, Fingerprinter, Windows 10 Pro 64-bit (Renewed)  ",459.,https://amazon.ca//sspa/click?ie=UTF8&spc=MToxOTk1OTk2ODQyMjkzMTI1OjE3Mjc3Mjc5Mjc6c3BfYnRmOjMwMDE1NzA0NjEyOTUwMjo6MDo6&url=%2FLenovo-ThinkPad-T490s-1920x1080-Fingerprinter%2Fdp%2FB0CX4VY1FC%2Fref%3Dsr_1_732_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727927%26sr%3D8-732-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
544,"Dell Latitude 7000 7420 Laptop (2021) | 14"" FHD | Core i7-512GB SSD - 16GB RAM | 4 Cores @ 4.4 GHz - 11th Gen CPU Win 11 Pro (Renewed)  ","1,204.",https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfYXRmX25leHQ6MzAwMDI3OTUyMTMwNTAyOjowOjo&url=%2FDell-Latitude-7420-Laptop-i7-512GB%2Fdp%2FB0BLGGR9TL%2Fref%3Dsr_1_769_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-769-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
545,"120W Power Supply Adapter for HP USB-C G5 Dock USB-C/A Universal Dock G2 Elite USB-C Pavilion 15"" 17"" Envy Touch Smart M6 M7 15 17 Inch Omen 15"" 15-5000 5100 5200 Laptop 710415-001 709984-001  ",49.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfYXRmX25leHQ6MzAwMzI5NTk0NTg5OTAyOjowOjo&url=%2FAdapter-Universal-Pavilion-710415-001-709984-001%2Fdp%2FB0D8C2SF7F%2Fref%3Dsr_1_770_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-770-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
546,65W USB C Charger for Samsung Galaxy Book 2 Pro 360/3 Pro 360/4 Pro 360/4 Edge/Ion/Flex/Pro Chromebook 4/4+/Plus/Pro Galaxy Chromebook 2/Go 15.6” 13.3” Notebook 7 9 Pen/Pro/Spin Laptop  ,29.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfYXRmX25leHQ6MzAwNDI5NDExMjkzMDAyOjowOjo&url=%2FCharger-Samsung-Galaxy-Chromebook-Notebook%2Fdp%2FB0D9FMLGKF%2Fref%3Dsr_1_771_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-771-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
547,"2 in 1 Tablet with Keyboard Case Mouse Stylus Pen Film, 10 inch Tablet Android 11.0 Tablets PC Set, 4GB RAM+64GB ROM Tableta Computer 10.1"" IPS Screen 8MP Dual Camera WiFi BT Google Play Tab Pink/Girl  ",89.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfYXRmX25leHQ6MzAwMTYzMzUzNzI5NzAyOjowOjo&url=%2FKeyboard-Android-Tablets-Tableta-Computer%2Fdp%2FB0C9ZRHSJP%2Fref%3Dsr_1_772_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-772-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
548,"Asus P-Series Laptop P2540FA Intel Core i7-10510U 1.8GHz - 16GB - 512GB SSD - 15.6"" FHD AntiGlare - Win 10 Pro P2540FA-C73P-CA  ","1,449.",https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfbXRmOjMwMDA5NTkyMDQxODkwMjo6MDo6&url=%2FAsus-P2540FA-C73P-CA-Intel-i7-10510U-1-8GHz%2Fdp%2FB08JX868XC%2Fref%3Dsr_1_773_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-773-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
549,150W AC Laptop Charger for HP OMEN 15 17 Pavilion Gaming 15 17 ZBook 15 G3 G4 G5 G6 ZBook Studio G3 G4 G5 G6 G7 G8 Fury 15 17 G7 G8 Slim Power Adapter Supply Cord 19.5V 7.7A 150 Watt  ,47.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfbXRmOjMwMDQ0MDAxMTUyODAwMjo6MDo6&url=%2FLaptop-Charger-Pavilion-Gaming-Adapter%2Fdp%2FB0D1GGXVLH%2Fref%3Dsr_1_774_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-774-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
550,"Outdoor Cat 7 Ethernet Cable 100ft, 26AWG Heavy-Duty Cat7 Networking Cord Patch Cable RJ45 Transmission Speed 10GbpsTransmission Bandwidth 600Mhz LAN Wire Cable SFTP Waterproof Direct Burial (100FT)…  ",46.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfbXRmOjIwMDAzMzcxMzAxNTg5ODo6MDo6&url=%2FHeavy-Duty-Networking-Transmission-10GbpsTransmission-Waterproof%2Fdp%2FB07KKH1LMS%2Fref%3Dsr_1_775_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-775-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
551,"ASUS Chromebook Vibe CX34 Flip cloud gaming laptop, 14"" 144 Hz Touch Display (1920x1200), Intel® Core™ i5-1235U Processor, 512GB SSD, 16GB RAM, ChromeOS, CX3401FBA-AS51T-CB  ",899.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo4NTc4MDMxMjk4ODYyODA4OjE3Mjc3Mjc4NDE6c3BfYnRmOjMwMDM5NjAxMjExNTgwMjo6MDo6&url=%2FChromebook-1920x1200-i5-1235U-Processor-CX3401FBA-AS51T-CB%2Fdp%2FB0CX6K6WK7%2Fref%3Dsr_1_57_sspa%3Fdib%3DeyJ2IjoiMSJ9._lZqQ6P9dP5gt4HkmdtzzcZDet8zI6dc0hC6K844I89gJN9oVkVvPGtbrE2kaUS_2dgTyzQSks5DeswSzKF5XE6I2AFTugAp-hBaMwlu1Wvw7aIqmP-DTEnQLZI7f9Qj8lCaVZgI9-mlmD9PRONNnmqnvXp070nNaFtpvHZImMNlWFlo-frA5kZ7CZZqCBpL0OwUM1ptTbOqUueZhK0mNm7NB3GUVG0ggFPivmXRhvc-sjT8nVJ1k4otQHIYcKh1p1M4WBPZCXy3sqcJ2alEcusLk5c8o-TGYTB-gJNzccQ.QEPdj3dA8hGI17PgZhSipq9E8wklDEj326TdpWicbXQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727727840%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
552,"Jommi [Win 11&Office 2019] 14"" Silver FHD IPS Display Ultra-Thin Laptop, High Speed Celeron J4125 8GB DDR4 RAM, 512GB SSD, 180° Opening, USB3.0, WiFi/BT Portable Entertainment Notebook (GB, 512)  ",388.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfbXRmOjMwMDE3MjMzOTkwMzAwMjo6MDo6&url=%2FDisplay-Ultra-Thin-Portable-Entertainment-Notebook%2Fdp%2FB0D12NQQC6%2Fref%3Dsr_1_776_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-776-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
553,"HP 17.3"" FHD IPS Anti-Glare Laptop, Intel 5-120U, 16GB RAM, 800GB Storage (512GB SSD+288GB Docking Station Set), Intel Graphics, Full-Size Backlit Keyboard, Wi-Fi 6, HD Camera, Win 11 Home, Silver  ","1,129.",https://amazon.ca//sspa/click?ie=UTF8&spc=MTo2MDUwNTk0MzE3ODc0NDoxNzI3NzI3OTMxOnNwX3NlYXJjaF90aGVtYXRpYzozMDAzNzEwMTEyNzIyMDI6OjA6Og&url=%2FHP-Anti-Glare-Graphics-Full-Size-Keyboard%2Fdp%2FB0DBH27QPG%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%253Aamzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.kjHIPtaD5M-mupjkwDnbr0FEjfwvDEh2b0-TD5olT3tPGXeWJ7t-aW0u2H10x_SZ_k_5M78VCSMQwZv0E1rkcw.iwzAqmZWXdPMDAuNE2HY7GVPeYZ9vIgJo2LRG_Xq310%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DBH27QPG%26pd_rd_r%3D9eb3ebbc-2363-4181-b666-c1fe3f5d179c%26pd_rd_w%3DchFPO%26pd_rd_wg%3DVDNKc%26pf_rd_p%3Dead4008e-f313-4943-84c5-6b44d3477e63%26pf_rd_r%3DDV1X4D2P74T1K79YJ7RP%26qid%3D1727727930%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-769-1cd13166-e9fe-46a7-89b4-109ca0ed00af-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
554,"HP Chromebook 14"" Anti-Glare HD Laptop, Intel Pentium Silver N5000, 4GB RAM, 64GB eMMC, Intel UHD Graphics 605, HD Camera, Audio by B&O, Wi-Fi, Bluetooth, Chrome OS, Silver, 32GB Hotface USB Card  ",359.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo2MDUwNTk0MzE3ODc0NDoxNzI3NzI3OTMxOnNwX3NlYXJjaF90aGVtYXRpYzozMDAzNjkxNjQ2NTc0MDI6OjE6Og&url=%2FHP-Chromebook-14-Anti-glare-Bluetooth%2Fdp%2FB0CTQ3CC6Y%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%253Aamzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.kjHIPtaD5M-mupjkwDnbr0FEjfwvDEh2b0-TD5olT3tPGXeWJ7t-aW0u2H10x_SZ_k_5M78VCSMQwZv0E1rkcw.iwzAqmZWXdPMDAuNE2HY7GVPeYZ9vIgJo2LRG_Xq310%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CTQ3CC6Y%26pd_rd_r%3D9eb3ebbc-2363-4181-b666-c1fe3f5d179c%26pd_rd_w%3DchFPO%26pd_rd_wg%3DVDNKc%26pf_rd_p%3Dead4008e-f313-4943-84c5-6b44d3477e63%26pf_rd_r%3DDV1X4D2P74T1K79YJ7RP%26qid%3D1727727930%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-770-1cd13166-e9fe-46a7-89b4-109ca0ed00af-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
555,"HP 17.3"" FHD IPS Business Laptop, Intel i3-1215U, 64GB RAM, 2.16TB Storage (2TB PCIe SSD+160GB Docking Station Set), Intel UHD Graphics, HD Webcam, Numpad, Natural Silver, Windows 11 pro  ","1,079.",https://amazon.ca//sspa/click?ie=UTF8&spc=MTo2MDUwNTk0MzE3ODc0NDoxNzI3NzI3OTMxOnNwX3NlYXJjaF90aGVtYXRpYzozMDA0Mzk4OTQ1NDkwMDI6OjI6Og&url=%2FHP-Business-i3-1215U-Storage-Graphics%2Fdp%2FB0DCRV293F%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%253Aamzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.kjHIPtaD5M-mupjkwDnbr0FEjfwvDEh2b0-TD5olT3tPGXeWJ7t-aW0u2H10x_SZ_k_5M78VCSMQwZv0E1rkcw.iwzAqmZWXdPMDAuNE2HY7GVPeYZ9vIgJo2LRG_Xq310%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DCRV293F%26pd_rd_r%3D9eb3ebbc-2363-4181-b666-c1fe3f5d179c%26pd_rd_w%3DchFPO%26pd_rd_wg%3DVDNKc%26pf_rd_p%3Dead4008e-f313-4943-84c5-6b44d3477e63%26pf_rd_r%3DDV1X4D2P74T1K79YJ7RP%26qid%3D1727727930%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-771-1cd13166-e9fe-46a7-89b4-109ca0ed00af-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
556,"HP 15.6"" HD Business Laptop, AMD Ryzen 3-5300U Processor, 16GB RAM, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Numeric Keypad, Wi-Fi, Windows 11, Silver, 32GB Hotface USB Card  ",569.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo2MDUwNTk0MzE3ODc0NDoxNzI3NzI3OTMxOnNwX3NlYXJjaF90aGVtYXRpYzozMDAzNzEyMjMzMzI0MDI6OjM6Og&url=%2FHP-Business-3-5300U-Processor-Graphics%2Fdp%2FB0CQ4S2HDX%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%253Aamzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.kjHIPtaD5M-mupjkwDnbr0FEjfwvDEh2b0-TD5olT3tPGXeWJ7t-aW0u2H10x_SZ_k_5M78VCSMQwZv0E1rkcw.iwzAqmZWXdPMDAuNE2HY7GVPeYZ9vIgJo2LRG_Xq310%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CQ4S2HDX%26pd_rd_r%3D9eb3ebbc-2363-4181-b666-c1fe3f5d179c%26pd_rd_w%3DchFPO%26pd_rd_wg%3DVDNKc%26pf_rd_p%3Dead4008e-f313-4943-84c5-6b44d3477e63%26pf_rd_r%3DDV1X4D2P74T1K79YJ7RP%26qid%3D1727727930%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-772-1cd13166-e9fe-46a7-89b4-109ca0ed00af-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
557,"Lenovo IdeaPad 3i 15.6"" FHD Touchscreen Laptop, Intel i5-1155G7, 40GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Num Pad, WiFi 6, Webcam, Windows 11 Pro, Abyss Blue, 32GB Hotface USB Card  ",869.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo2MDUwNTk0MzE3ODc0NDoxNzI3NzI3OTMxOnNwX3NlYXJjaF90aGVtYXRpYzozMDAzNjkwMjc5OTk4MDI6OjQ6Og&url=%2FLenovo-IdeaPad-3i-Touchscreen-i5-1155G7%2Fdp%2FB0CTGY48TX%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%253Aamzn1.sym.ead4008e-f313-4943-84c5-6b44d3477e63%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.kjHIPtaD5M-mupjkwDnbr0FEjfwvDEh2b0-TD5olT3tPGXeWJ7t-aW0u2H10x_SZ_k_5M78VCSMQwZv0E1rkcw.iwzAqmZWXdPMDAuNE2HY7GVPeYZ9vIgJo2LRG_Xq310%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CTGY48TX%26pd_rd_r%3D9eb3ebbc-2363-4181-b666-c1fe3f5d179c%26pd_rd_w%3DchFPO%26pd_rd_wg%3DVDNKc%26pf_rd_p%3Dead4008e-f313-4943-84c5-6b44d3477e63%26pf_rd_r%3DDV1X4D2P74T1K79YJ7RP%26qid%3D1727727930%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-773-1cd13166-e9fe-46a7-89b4-109ca0ed00af-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
558,"Dell Latitude 5310 Non-Touch Business Laptop, Intel Core i5-10310 3.1GHz Up to 4.4GHz, 16GB DDR4 RAM, 512GB SSD, Backlit Keyboard, 13.3"" FHD(1920x1080), Windows 10 Pro(Renewed)  ",396.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfYnRmOjMwMDQ0MjMzODkyOTgwMjo6MDo6&url=%2FDell-Latitude-5310-Non-Touch-1920x1080%2Fdp%2FB0CJ8S2ZVQ%2Fref%3Dsr_1_777_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-777-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
559,"HP EliteBook 650 G10 Laptop (2023) | 15.6"" 1920x1080 FHD | Core i5-1345U - 256GB SSD Hard Drive - 16GB RAM | 10 cores @ 4.7 GHz Win 11 Pro Black  ","1,699.",https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfYnRmOjMwMDMzNTkwODIxNTAwMjo6MDo6&url=%2FHP-EliteBook-650-G10-Laptop%2Fdp%2FB0D785W59R%2Fref%3Dsr_1_778_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-778-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
560,"Dell Latitude 5310 2-in-1 Touchscreen Laptop Sliver, Backlit Keyboard, 13.3"" FHD(1920x1080) Laptop, Intel Core i7-10610U 1.8GHz Up to 4.9GHz, 16GB RAM, 512GB SSD, Windows 10 pro(Renewed)  ",478.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfYnRmOjMwMDE1NzA0NjEyODMwMjo6MDo6&url=%2FDell-Latitude-Touchscreen-1920x1080-i7-10610U%2Fdp%2FB0CX56V3NG%2Fref%3Dsr_1_779_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-779-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
561,"HP EliteBook 845 G8 14"" FHD Business Laptop, AMD Ryzen 5 PRO 5650U, 16GB RAM, 1TB SSD, AMD Radeon Graphics, Fingerprint Reader, HD Camera, Wi‑Fi 6, Win 11 Pro, Silver, 32GB Hotface USB Card  ",919.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo3MDU1NDMzNTYwODA3Nzc0OjE3Mjc3Mjc5MzE6c3BfYnRmOjMwMDM2OTA4MTA3MDIwMjo6MDo6&url=%2FHP-EliteBook-Business-Graphics-Fingerprint%2Fdp%2FB0CW2HL12J%2Fref%3Dsr_1_780_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727930%26sr%3D8-780-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
562,"ASUS Chromebook Plus CX34 laptop, 14"" Touch Display (1920x1080), Intel® Core™ i3-1215U Processor, 8GB RAM, 256GB UFS storage, ChromeOS, CX3402CBA-ASI31T-CB  ",649.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo4NTc4MDMxMjk4ODYyODA4OjE3Mjc3Mjc4NDE6c3BfYnRmOjMwMDMzOTYxNDY0MzYwMjo6MDo6&url=%2FChromebook-1920x1080-i3-1215U-Processor-CX3402CBA-ASI31T-CB%2Fdp%2FB0CXWDFMLL%2Fref%3Dsr_1_58_sspa%3Fdib%3DeyJ2IjoiMSJ9._lZqQ6P9dP5gt4HkmdtzzcZDet8zI6dc0hC6K844I89gJN9oVkVvPGtbrE2kaUS_2dgTyzQSks5DeswSzKF5XE6I2AFTugAp-hBaMwlu1Wvw7aIqmP-DTEnQLZI7f9Qj8lCaVZgI9-mlmD9PRONNnmqnvXp070nNaFtpvHZImMNlWFlo-frA5kZ7CZZqCBpL0OwUM1ptTbOqUueZhK0mNm7NB3GUVG0ggFPivmXRhvc-sjT8nVJ1k4otQHIYcKh1p1M4WBPZCXy3sqcJ2alEcusLk5c8o-TGYTB-gJNzccQ.QEPdj3dA8hGI17PgZhSipq9E8wklDEj326TdpWicbXQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727727840%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
563,"AILIHEN Kids Headphones Bulk for School, 6-Pack Class Headphones Wired with Microphone for Students, Teens, Classroom, Library, Chromebook, Laptop, Adjustable, Foldable, 3.5mm Jack - (Multicolor)  ",69.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo1MDMyODQ5MjE0Mjc0NDQ5OjE3Mjc3Mjc5MzQ6c3BfYXRmX25leHQ6MzAwNDEyMDczMjI2NjAyOjowOjo&url=%2FAILIHEN-Headphones-Microphone-Chromebook-Adjustable%2Fdp%2FB0C4PB9TZ1%2Fref%3Dsr_1_817_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727934%26sr%3D8-817-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
564,65W 19.5V 3.33A PPP009A AC Power Charger for HP ProBook Series ProBook G3 G4 G5 G7 470 430 440 450 455 640 650 Laptop Adapter Cord ﻿  ,25.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo1MDMyODQ5MjE0Mjc0NDQ5OjE3Mjc3Mjc5MzQ6c3BfYXRmX25leHQ6MzAwMzMwNjEwNzg3NDAyOjowOjo&url=%2FPPP009A-Charger-ProBook-Laptop-Adapter%2Fdp%2FB0D5Y1LCCJ%2Fref%3Dsr_1_818_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727934%26sr%3D8-818-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
565,"BENFEI DVI to DVI Cable, 1.8 Meter DVI-D 24+1 Gold Plated Cable, Dual Link Support High Resolution 2560x1600 for Gaming, DVD, Laptop, HDTV  ",13.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo1MDMyODQ5MjE0Mjc0NDQ5OjE3Mjc3Mjc5MzQ6c3BfYXRmX25leHQ6MjAwMDcxNTE4Mjc0OTk4OjowOjo&url=%2FBENFEI-Plated-Support-Resolution-2560x1600%2Fdp%2FB07RHSBWXL%2Fref%3Dsr_1_819_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727934%26sr%3D8-819-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
566,"Screen Protector Compatible with Macbook Air 13 inch (2021/2020/2019/2018 Release,M1 A2337 A2179 A1932),Anti Glare and Anti Blue Light Screen Protector Compatible with Macbook Air 13 inch  ",9.,https://amazon.ca//sspa/click?ie=UTF8&spc=MTo1MDMyODQ5MjE0Mjc0NDQ5OjE3Mjc3Mjc5MzQ6c3BfYXRmX25leHQ6MjAwMDg2NTgyMjkzNjMxOjowOjo&url=%2FMacbook-Screen-Protector-Release-Compatible%2Fdp%2FB092C7D1FL%2Fref%3Dsr_1_820_sspa%3Fkeywords%3Dlaptop%26qid%3D1727727934%26sr%3D8-820-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
